SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
BANKA,EQ,BANKA BIOLOO LIMITED,87.18,87.18,87.18,87.18,5699,496838.82,20250806,87.18,87.18,87.18,87.18,87.18,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Unclassified,False,False,1.0,1,496838.82,Unknown,False,No setup
LODHA,EQ,LODHA DEVELOPERS LIMITED,1236.9,1246.4,1208.6,1227.5,1176641,1440678431.2,20250806,1227.5,1227.5,1227.5,1227.5,1227.5,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Realty,False,False,1.0,1,1440678431.2,Unknown,False,No setup
AKZOINDIA,EQ,AKZO NOBEL INDIA LIMITED,3719.9,3725.9,3666.1,3696.0,63941,236325642.9,20250806,3696.0,3696.0,3696.0,3696.0,3696.0,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Unclassified,False,False,1.0,1,236325642.9,Unknown,False,No setup
DOMS,EQ,DOMS INDUSTRIES LIMITED,2435.0,2436.0,2360.0,2398.0,40164,95791325.1,20250806,2398.0,2398.0,2398.0,2398.0,2398.0,0.0,0.0,Narrow,Neutral,Inside CPR,Cash Only,Fast Moving Consumer Goods,False,False,1.0,1,95791325.1,Unknown,False,No setup
JLHL,EQ,JUPITER LIFE LINE HOSP L,1400.0,1402.3,1370.1,1386.2,28086,38822515.4,20250806,1386.1999999999998,1386.1999999999998,1386.1999999999998,1386.1999999999998,1386.1999999999998,0.0,0.0,Narrow,Neutral,Above CPR,Cash Only,Unclassified,False,False,1.0,1,38822515.4,Unknown,False,No setup
KAMOPAINTS,EQ,KAMDHENU VENTURES LIMITED,9.29,9.58,9.18,9.38,319673,3006163.12,20250806,9.38,9.379999999999999,9.380000000000003,9.380000000000003,9.379999999999999,3.552713678800501e-15,3.78754123539499e-14,Narrow,Bullish,Inside CPR,Cash Only,Unclassified,False,False,1.0,1,3006163.12,Unknown,False,No setup
PATANJALI,EQ,PATANJALI FOODS LIMITED,1834.9,1843.9,1804.2,1824.0,374568,683142981.6,20250806,1824.0333333333335,1824.0500000000002,1824.0166666666669,1824.0500000000002,1824.0166666666669,0.03333333333330302,0.0018274853801152969,Narrow,Bearish,Below CPR,Cash Only,Fast Moving Consumer Goods,False,True,1.0,1,683142981.6,Unknown,False,No setup
HEXATRADEX,EQ,HEXA TRADEX LIMITED,181.88,181.98,177.21,179.59,1879,337575.69,20250806,179.59333333333333,179.595,179.59166666666667,179.595,179.59166666666667,0.0033333333333303017,0.0018560795886910751,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,1.0,1,337575.69,Unknown,False,No setup
DIVGIITTS,EQ,DIVGI TORQTRANSFER SYST L,610.2,634.35,610.2,622.25,14827,9225273.1,20250806,622.2666666666668,622.2750000000001,622.2583333333334,622.2750000000001,622.2583333333334,0.01666666666665151,0.0026784518548254735,Narrow,Bearish,Below CPR,Cash Only,Unclassified,False,True,1.0,1,9225273.1,Unknown,False,No setup
PNB,EQ,PUNJAB NATIONAL BANK,103.8,104.8,102.85,103.83,15512043,1609785824.79,20250806,103.82666666666665,103.82499999999999,103.82833333333332,103.82833333333332,103.82499999999999,0.0033333333333303017,0.0032103759350190714,Narrow,Bullish,Above CPR,Cash Only,Financial Services,True,False,1.0,1,1609785824.79,Unknown,False,No setup
