SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe
20MICRONS,20260807,193.03,199.8,187.9,189.07,120690887.55000001,20 MICRONS LTD,20260807,192.25666666666666,193.85000000000002,190.6633333333333,193.85000000000002,190.6633333333333,3.1866666666667243,1.685442781333223,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7358490566037735,53,99399519.99,Lower,True,Unknown,False,19.485000000000003,191.4202,,0.16354460696262374,1.2141999032001565,False,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
21STCENMGM,20260807,40.17,44.0,39.94,43.58,1998869.1,21ST CENTURY MGMT SERVICE,20260807,42.50666666666667,41.97,43.04333333333334,43.04333333333334,41.97,1.0733333333333377,2.462903472540931,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6981132075471698,53,816920.11,Higher,True,Unknown,False,2.855000000000001,40.07,,0.3759486281377714,2.4468354684033917,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
360ONE,20260807,1153.6,1197.0,1136.6,1168.1,7138982007.2,360 ONE WAM LIMITED,20260807,1167.2333333333333,1166.8,1167.6666666666667,1167.6666666666667,1166.8,0.8666666666667879,0.07419456096796405,Narrow,Bullish,Above CPR,Financial Services,True,True,False,0.05660377358490566,53,4225134934.4,Higher,True,Unknown,True,69.19285714285718,1098.127,,0.012525377653902162,1.6896459209092187,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
3BBLACKBIO,20260807,1247.1,1282.0,1193.0,1207.7,33634029.199999996,3B BLACKBIO DX LTD.,20260807,1227.5666666666666,1237.5,1217.6333333333332,1237.5,1217.6333333333332,19.866666666666788,1.6450001380033774,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5625,16,59895427.8,Lower,True,Unknown,False,138.44285714285718,,,0.1435008427062919,0.561545854757214,False,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
3IINFOLTD,20260807,23.41,25.94,23.32,25.79,319782670.84,3I INFOTECH LIMITED,20260807,25.01666666666667,24.630000000000003,25.403333333333336,25.403333333333336,24.630000000000003,0.7733333333333334,2.9985782603076134,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8867924528301887,53,33417461.88,Higher,True,Unknown,False,1.5514285714285716,17.7524,,0.49846531614487416,9.56932851418577,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
3MINDIA,20260807,35170.0,36660.0,35020.0,36035.0,712191435.0,3M INDIA LIMITED,20260807,35905.0,35840.0,35970.0,35970.0,35840.0,130.0,0.360760371860691,Moderate,Bullish,Above CPR,Diversified,True,False,False,0.1509433962264151,53,626995695.0,Higher,True,Unknown,True,1880.0,33132.7,,0.06914893617021277,1.1358793061569585,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
3PLAND,20260807,33.0,33.0,31.45,32.12,264609.57999999996,3P LAND HOLDINGS LIMITED,20260807,32.19,32.225,32.154999999999994,32.225,32.154999999999994,0.07000000000000739,0.21793275217935054,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.11320754716981132,53,820425.24,Inside,True,Unknown,True,3.100714285714286,36.3406,,0.022575443446212932,0.322527351791371,False,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
5PAISA,20260807,353.75,372.4,348.1,367.55,58791908.5,5PAISA CAPITAL LIMITED,20260807,362.68333333333334,360.25,365.1166666666667,365.1166666666667,360.25,4.866666666666674,1.3240828912166165,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5094339622641509,53,81861496.45,Overlapping,True,Unknown,False,30.624999999999993,331.3986,,0.15891156462585063,0.7181875613025152,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
63MOONS,20260807,941.25,957.95,847.15,857.75,4084006634.7000003,63 MOONS TECHNOLOGIES LTD,20260807,887.6166666666667,902.55,872.6833333333334,902.55,872.6833333333334,29.86666666666656,3.481978043330406,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8301886792452831,53,487529487.04999995,Overlapping,True,Unknown,False,78.29642857142858,716.585,,0.3814563092034227,8.376942817165752,True,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
A2ZINFRA,20260807,15.76,17.95,15.76,17.39,79089512.05,A2Z INFRA ENGINEERING LTD,20260807,17.033333333333335,16.855,17.21166666666667,17.21166666666667,16.855,0.35666666666666913,2.0509871573701504,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6129032258064516,31,16143823.91,Higher,True,Unknown,False,2.005,,,0.177888611803825,4.89905690813497,False,False,No setup,Week 10 Aug – 14 Aug 2026,Weekly
